Open Consultation Begins On Italy's Internet Bill of Rights,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/4J-6Xl9zUm4/story01.htm,"Anita Hunt (lissnup) writes: Hot on the heels of Brazil's recent initiative in this area, Italy has produced a draft [PDF] Declaration of Internet Rights, and on Monday opened the bill for consultation on the Civici [Italian] platform, a first in Europe. ""[A]s it is now, it consists of a preamble and 14 articles that span several pages. Topics range from the 'fundamental right to Internet access' and Net Neutrality to the notion of 'informational self-determination.' The bill also includes provisions on the right to anonymity and tackles the highly debated idea of granting online citizens a 'right to be forgotten.' Measures are taken against algorithmic discriminations and the opacity of the terms of service devised by 'digital platform operators' who are 'required to behave honestly and fairly' and, most of all, give 'clear and simple information on how the platform operates.'""<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Open+Consultation+Begins+On+Italy's+Internet+Bill+of+Rights%3A+http%3A%2F%2Fbit.ly%2F100Hxaj""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fyro.slashdot.org%2Fstory%2F14%2F10%2F28%2F2223239%2Fopen-consultation-begins-on-italys-internet-bill-of-rights%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://yro.slashdot.org/story/14/10/28/2223239/open-consultation-begins-on-italys-internet-bill-of-rights?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://yro.slashdot.org/story/14/10/28/2223239/open-consultation-begins-on-italys-internet-bill-of-rights?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5890297&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/3fef0e1e/sc/4/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/211596967452/u/49/f/647410/c/35028/s/3fef0e1e/sc/4/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211596967452/u/49/f/647410/c/35028/s/3fef0e1e/sc/4/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211596967452/u/49/f/647410/c/35028/s/3fef0e1e/sc/4/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211596967452/u/49/f/647410/c/35028/s/3fef0e1e/sc/4/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211596967452/u/49/f/647410/c/35028/s/3fef0e1e/sc/4/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211596967452/u/49/f/647410/c/35028/s/3fef0e1e/sc/4/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/211596967452/u/49/f/647410/c/35028/s/3fef0e1e/sc/4/a2.htm""><img src=""http://da.feedsportal.com/r/211596967452/u/49/f/647410/c/35028/s/3fef0e1e/sc/4/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/211596967452/u/49/f/647410/c/35028/s/3fef0e1e/sc/4/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/4J-6Xl9zUm4"" height=""1"" width=""1""/>"
OpenBSD Drops Support For Loadable Kernel Modules,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/tKhWjy_9Vqc/story01.htm,"jones_supa writes: The OpenBSD developers have decided to remove support for loadable kernel modules from the BSD distribution's next release. Several commits earlier this month stripped out the loadable kernel modules support. Phoronix's Michael Larabel has not yet found an official reason for the decision to drop support. He wagers that it is due to security or code quality/openness ideals.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=OpenBSD+Drops+Support+For+Loadable+Kernel+Modules%3A+http%3A%2F%2Fbit.ly%2F1tefAGt""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fbsd.slashdot.org%2Fstory%2F14%2F10%2F28%2F1852214%2Fopenbsd-drops-support-for-loadable-kernel-modules%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://bsd.slashdot.org/story/14/10/28/1852214/openbsd-drops-support-for-loadable-kernel-modules?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://bsd.slashdot.org/story/14/10/28/1852214/openbsd-drops-support-for-loadable-kernel-modules?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5889095&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/3fec1e5d/sc/4/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/211596951606/u/49/f/647410/c/35028/s/3fec1e5d/sc/4/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211596951606/u/49/f/647410/c/35028/s/3fec1e5d/sc/4/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211596951606/u/49/f/647410/c/35028/s/3fec1e5d/sc/4/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211596951606/u/49/f/647410/c/35028/s/3fec1e5d/sc/4/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211596951606/u/49/f/647410/c/35028/s/3fec1e5d/sc/4/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211596951606/u/49/f/647410/c/35028/s/3fec1e5d/sc/4/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/211596951606/u/49/f/647410/c/35028/s/3fec1e5d/sc/4/a2.htm""><img src=""http://da.feedsportal.com/r/211596951606/u/49/f/647410/c/35028/s/3fec1e5d/sc/4/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/211596951606/u/49/f/647410/c/35028/s/3fec1e5d/sc/4/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/tKhWjy_9Vqc"" height=""1"" width=""1""/>"
Orbital Sciences' unmanned rocket explodes on liftoff in Virginia (reuters),http://news.feedzilla.com/en_us/stories/science/406749580?client_source=api&format=json,"(Reuters) - An unmanned Antares rocket exploded seconds after liftoff from a
commercial launch pad in Virginia on Tuesday, marking the first accident since
NASA turned to private operators to deliver cargo to the International Space
Station, but officials said no one was hurt.

"
Pope Francis Declares Evolution and Big Bang Theory Are Right,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/_CNUYEjqhOs/story01.htm,"HughPickens.com writes: The Independent reports that Pope Francis, speaking at the Pontifical Academy of Sciences, has declared that the theories of evolution and the Big Bang are real. ""When we read about Creation in Genesis, we run the risk of imagining God was a magician, with a magic wand able to do everything. But that is not so,"" said Francis. ""He created human beings and let them develop according to the internal laws that he gave to each one so they would reach their fulfillment."" Francis explained that both scientific theories were not incompatible with the existence of a creator &ndash; arguing instead that they ""require it."" ""Evolution in nature is not inconsistent with the notion of creation, because evolution requires the creation of beings that evolve."" Experts say the Pope's comments put an end to the ""pseudo theories"" of creationism and intelligent design that some argue were encouraged by his predecessor, Benedict XVI who spoke out against taking Darwin too far.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Pope+Francis+Declares+Evolution+and+Big+Bang+Theory+Are+Right%3A+http%3A%2F%2Fbit.ly%2F1nPxcJI""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fscience.slashdot.org%2Fstory%2F14%2F10%2F29%2F035253%2Fpope-francis-declares-evolution-and-big-bang-theory-are-right%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://science.slashdot.org/story/14/10/29/035253/pope-francis-declares-evolution-and-big-bang-theory-are-right?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://science.slashdot.org/story/14/10/29/035253/pope-francis-declares-evolution-and-big-bang-theory-are-right?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5891285&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/3ff26ead/sc/7/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/211597001370/u/49/f/647410/c/35028/s/3ff26ead/sc/7/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211597001370/u/49/f/647410/c/35028/s/3ff26ead/sc/7/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211597001370/u/49/f/647410/c/35028/s/3ff26ead/sc/7/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211597001370/u/49/f/647410/c/35028/s/3ff26ead/sc/7/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211597001370/u/49/f/647410/c/35028/s/3ff26ead/sc/7/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211597001370/u/49/f/647410/c/35028/s/3ff26ead/sc/7/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/211597001370/u/49/f/647410/c/35028/s/3ff26ead/sc/7/a2.htm""><img src=""http://da.feedsportal.com/r/211597001370/u/49/f/647410/c/35028/s/3ff26ead/sc/7/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/211597001370/u/49/f/647410/c/35028/s/3ff26ead/sc/7/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/_CNUYEjqhOs"" height=""1"" width=""1""/>"
Reptiles That Wait for Sex Live Longer (Discovery),http://news.feedzilla.com/en_us/stories/science/406706779?client_source=api&format=json,"Reptiles that have sex early and frequently in life and feast on meat tend to
live fast, die young.

"
Researchers At Brown University Shattered a Quantum Wave Function,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/gcmG_NED-Js/story01.htm,"Jason Koebler writes: A team of physicists based at Brown University has succeeded in shattering a quantum wave function. That near-mythical representation of indeterminate reality, in which an unmeasured particle is able to occupy many states simultaneously, can be dissected into many parts. This dissection, which is described this week in the Journal of Low Temperature Physics, has the potential to turn how we view the quantum world on its head. Specifically, they found it's possible to take a wave function and isolate it into different parts. So, if our electron has some probability of being in position (x1,y1,z1) and another probability of being in position (x2,y2,z2), those two probabilities can be isolated from each other, cordoned off like quantum crime scenes.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Researchers+At+Brown+University+Shattered+a+Quantum+Wave+Function%3A+http%3A%2F%2Fbit.ly%2F10yQNUi""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fscience.slashdot.org%2Fstory%2F14%2F10%2F29%2F1555229%2Fresearchers-at-brown-university-shattered-a-quantum-wave-function%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://science.slashdot.org/story/14/10/29/1555229/researchers-at-brown-university-shattered-a-quantum-wave-function?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://science.slashdot.org/story/14/10/29/1555229/researchers-at-brown-university-shattered-a-quantum-wave-function?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5895865&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/3ff49cfc/sc/36/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/211597009387/u/49/f/647410/c/35028/s/3ff49cfc/sc/36/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211597009387/u/49/f/647410/c/35028/s/3ff49cfc/sc/36/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211597009387/u/49/f/647410/c/35028/s/3ff49cfc/sc/36/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211597009387/u/49/f/647410/c/35028/s/3ff49cfc/sc/36/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211597009387/u/49/f/647410/c/35028/s/3ff49cfc/sc/36/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211597009387/u/49/f/647410/c/35028/s/3ff49cfc/sc/36/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/211597009387/u/49/f/647410/c/35028/s/3ff49cfc/sc/36/a2.htm""><img src=""http://da.feedsportal.com/r/211597009387/u/49/f/647410/c/35028/s/3ff49cfc/sc/36/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/211597009387/u/49/f/647410/c/35028/s/3ff49cfc/sc/36/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/gcmG_NED-Js"" height=""1"" width=""1""/>"
Rocket Bound for Space Station Explodes (NY Times),http://news.feedzilla.com/en_us/stories/science/406755333?client_source=api&format=json,"The unmanned cargo rocket exploded seconds after liftoff from a NASA site in
eastern Virginia.







"
STING-associated vasculopathy with onset in infancy (US NLM),http://news.feedzilla.com/en_us/stories/science/406671173?client_source=api&format=json,"STING-associated vasculopathy with onset in infancy and its relationship with
gene TMEM173 have been added to Genetics Home Reference. Web links to
MedlinePlus, NIH publications, patient support web sites, Genetic Testing
Registry, ClinicalTrials.gov, PubMed, and OMIM are included.

"
Searching for Signs of Consciousness (Scientific American),http://news.feedzilla.com/en_us/stories/science/406686663?client_source=api&format=json,"

-- Read more on ScientificAmerican.com

"
Skilled Foreign Workers Treated as Indentured Servants,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/NiQCtayyKCQ/story01.htm,"theodp writes: A year-long investigation by NBC Bay Area's Investigative Unit and The Center for Investigative Reporting (CIR) raises questions about the H-1B visa program. In a five-part story that includes a mini-graphic novel called Techsploitation, CIR describes how the system rewards job brokers who steal wages and entrap Indian tech workers in the U.S., including the awarding of half a billion dollars in Federal tech contracts to those with labor violations. ""Shackling workers to their jobs,"" CIR found after interviewing workers and reviewing government agency and court documents, ""is such an entrenched business practice that it has even spread to U.S. nationals. This bullying persists at the bottom of a complex system that supplies workers to some of America's richest and most successful companies, such as Cisco Systems Inc., Verizon and Apple Inc."" In a presumably unrelated move, the U.S. changed its H-1B record retention policy last week, declaring that records used for labor certification, whether in paper or electronic, ""are temporary records and subject to destruction"" after five years under the new policy. ""There was no explanation for the change, and it is perplexing to researchers,"" reports Computerworld. ""The records under threat are called Labor Condition Applications (LCA), which identify the H-1B employer, worksite, the prevailing wage, and the wage paid to the worker."" Lindsay Lowell, director of policy studies at the Institute for the Study of International Migration at Georgetown University, added: ""It undermines our ability to evaluate what the government does and, in today's world, retaining electronic records like the LCA is next to costless [a full year's LCA data is less than 1 GB]."" President Obama, by the way, is expected to use his executive authority to expand the H-1B program after the midterm elections.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Skilled+Foreign+Workers+Treated+as+Indentured+Servants%3A+http%3A%2F%2Fbit.ly%2F1thOU7W""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Ftech.slashdot.org%2Fstory%2F14%2F10%2F29%2F1244255%2Fskilled-foreign-workers-treated-as-indentured-servants%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://tech.slashdot.org/story/14/10/29/1244255/skilled-foreign-workers-treated-as-indentured-servants?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://tech.slashdot.org/story/14/10/29/1244255/skilled-foreign-workers-treated-as-indentured-servants?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5894725&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/3ff2b5fb/sc/1/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/211596974084/u/49/f/647410/c/35028/s/3ff2b5fb/sc/1/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211596974084/u/49/f/647410/c/35028/s/3ff2b5fb/sc/1/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211596974084/u/49/f/647410/c/35028/s/3ff2b5fb/sc/1/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211596974084/u/49/f/647410/c/35028/s/3ff2b5fb/sc/1/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211596974084/u/49/f/647410/c/35028/s/3ff2b5fb/sc/1/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211596974084/u/49/f/647410/c/35028/s/3ff2b5fb/sc/1/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/211596974084/u/49/f/647410/c/35028/s/3ff2b5fb/sc/1/a2.htm""><img src=""http://da.feedsportal.com/r/211596974084/u/49/f/647410/c/35028/s/3ff2b5fb/sc/1/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/211596974084/u/49/f/647410/c/35028/s/3ff2b5fb/sc/1/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/NiQCtayyKCQ"" height=""1"" width=""1""/>"
Stan Lee Media and Disney Battle For Ownership of Marvel Characters,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/c_mmPuIZijM/story01.htm,"An anonymous reader writes ""Stan Lee Media and The Walt Disney Co. have taken their arguments to the U.S. Court of Appeals over who owns the rights (and profits) to Marvel characters. Though Disney bought Marvel in 2009, Stan Lee Media (no longer associated with Stan Lee, himself) still claims copyright of the characters.""<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Stan+Lee+Media+and+Disney+Battle+For+Ownership+of+Marvel+Characters%3A+http%3A%2F%2Fbit.ly%2F1nQyUua""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fyro.slashdot.org%2Fstory%2F14%2F10%2F29%2F1714259%2Fstan-lee-media-and-disney-battle-for-ownership-of-marvel-characters%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://yro.slashdot.org/story/14/10/29/1714259/stan-lee-media-and-disney-battle-for-ownership-of-marvel-characters?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://yro.slashdot.org/story/14/10/29/1714259/stan-lee-media-and-disney-battle-for-ownership-of-marvel-characters?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5896259&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/3ff603a0/sc/38/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/211597012431/u/49/f/647410/c/35028/s/3ff603a0/sc/38/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211597012431/u/49/f/647410/c/35028/s/3ff603a0/sc/38/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211597012431/u/49/f/647410/c/35028/s/3ff603a0/sc/38/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211597012431/u/49/f/647410/c/35028/s/3ff603a0/sc/38/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211597012431/u/49/f/647410/c/35028/s/3ff603a0/sc/38/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211597012431/u/49/f/647410/c/35028/s/3ff603a0/sc/38/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/211597012431/u/49/f/647410/c/35028/s/3ff603a0/sc/38/a2.htm""><img src=""http://da.feedsportal.com/r/211597012431/u/49/f/647410/c/35028/s/3ff603a0/sc/38/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/211597012431/u/49/f/647410/c/35028/s/3ff603a0/sc/38/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/c_mmPuIZijM"" height=""1"" width=""1""/>"
Stanford study finds brain abnormalities in chronic fatigue patients (Eurekalert),http://news.feedzilla.com/en_us/stories/science/406779799?client_source=api&format=json,"An imaging study by Stanford University School of Medicine investigators has
found distinct differences between the brains of patients with chronic fatigue
syndrome and those of healthy people.

"
Tagged Dolphins Adjust by Swimming Slowly (Discover Magazine),http://news.feedzilla.com/en_us/stories/science/406629976?client_source=api&format=json,"Scientists love the data they get by attaching electronic tags to animals, but
these devices can be a literal drag. For animals that fly or swim, tags can
mess up their mechanics and force them to spend more energy. That's what
scientists expected to see when they studied dolphins with data loggers
suction-cupped to their backs. To their surprise, they found instead that
these dolphins refused to work any harder at all. When scientists attach a
data-logging tag to an animal, they try to d

"
Tech Giants Donate $750 Million In Goods and Services To Underprivileged Schools,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/kZ14lxKGqNM/story01.htm,"mrspoonsi sends news that a group of major tech companies has combined to donate $750 million worth of gadgets and services to students in 114 schools across the U.S. Apple is sending out $100 million worth of iPads, MacBooks, and other products. O'Reilly Media is making $100 million worth of educational content available for free. Microsoft and Autodesk are discounting software, while Sprint and AT&amp;T are offering free wireless service. This is part of the ConnectED Initiative, a project announced by the Obama Administration last year to bring modern technology to K-12 classrooms. The FCC has also earmarked $2 billion to improve internet connectivity in schools and libraries over the next two years. Obama also plans to seek funding for training teachers to utilize this infusion of technology.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Tech+Giants+Donate+%24750+Million+In+Goods+and+Services+To+Underprivileged+Schools%3A+http%3A%2F%2Fbit.ly%2F1wAqO9Q""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fnews.slashdot.org%2Fstory%2F14%2F10%2F28%2F2217250%2Ftech-giants-donate-750-million-in-goods-and-services-to-underprivileged-schools%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://news.slashdot.org/story/14/10/28/2217250/tech-giants-donate-750-million-in-goods-and-services-to-underprivileged-schools?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://news.slashdot.org/story/14/10/28/2217250/tech-giants-donate-750-million-in-goods-and-services-to-underprivileged-schools?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5890281&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/3fee4d0e/sc/36/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/211596981984/u/49/f/647410/c/35028/s/3fee4d0e/sc/36/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211596981984/u/49/f/647410/c/35028/s/3fee4d0e/sc/36/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211596981984/u/49/f/647410/c/35028/s/3fee4d0e/sc/36/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211596981984/u/49/f/647410/c/35028/s/3fee4d0e/sc/36/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211596981984/u/49/f/647410/c/35028/s/3fee4d0e/sc/36/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211596981984/u/49/f/647410/c/35028/s/3fee4d0e/sc/36/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/211596981984/u/49/f/647410/c/35028/s/3fee4d0e/sc/36/a2.htm""><img src=""http://da.feedsportal.com/r/211596981984/u/49/f/647410/c/35028/s/3fee4d0e/sc/36/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/211596981984/u/49/f/647410/c/35028/s/3fee4d0e/sc/36/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/kZ14lxKGqNM"" height=""1"" width=""1""/>"
